date,opening,high,low,closing,volume,turnover
20080227,4543.10,4660.41,4500.89,4639.77,29592393,60311457792.00
20080228,4651.16,4670.17,4582.82,4622.06,25398171,50332557312.00
20080229,4616.24,4683.16,4597.63,4674.55,23350858,47275048960.00
20080303,4648.73,4803.90,4611.70,4790.74,39258411,79684960256.00
20080304,4813.40,4836.66,4657.38,4671.15,45129777,88557682688.00
20080305,4650.52,4689.97,4519.74,4628.72,39417993,73479593984.00
20080306,4645.07,4746.58,4592.62,4685.03,44402268,85710626816.00
20080307,4641.75,4693.21,4597.01,4621.69,28690945,60552445952.00
20080310,4588.73,4588.77,4406.23,4431.59,31780355,61147377664.00
20080311,4393.28,4441.18,4315.18,4441.18,26276592,52344307712.00
20080312,4534.81,4553.34,4308.35,4309.65,27145644,55702634496.00
20080313,4266.27,4296.36,4121.27,4198.96,34451307,65769467904.00
20080314,4179.44,4212.41,4092.79,4157.87,23427885,45564248064.00
20080317,4138.88,4138.88,3958.29,3965.28,28180961,52376088576.00
20080318,3924.87,3996.96,3700.35,3763.95,34523751,58459480064.00
20080319,3837.60,3954.47,3776.30,3888.86,37898477,68823711744.00
20080320,3833.21,4044.69,3658.04,4001.83,46212944,82432598016.00
20080321,3998.20,4083.16,3958.97,4037.83,42615163,74985406464.00
20080324,4086.07,4103.57,3857.09,3857.09,35842438,63943569408.00
20080325,3780.46,3937.67,3747.02,3905.77,32245863,58292420608.00
20080326,3926.86,4001.55,3888.02,3914.37,28036763,52026060800.00
20080327,3847.44,3873.61,3745.88,3748.92,32000668,55151411200.00
20080328,3712.98,3925.86,3661.38,3918.16,42096777,72726085632.00
20080331,3802.21,3891.66,3780.12,3790.53,29440841,51166601216.00
20080401,3776.27,3815.16,3566.21,3582.85,35303462,58962079744.00
20080402,3621.39,3698.53,3493.18,3547.98,42765884,70102761472.00
20080403,3518.22,3665.65,3457.62,3650.70,32989493,54233903104.00
20080407,3611.96,3854.07,3578.38,3845.82,40484982,70525927424.00
20080408,3852.01,3935.33,3820.10,3891.06,44067922,76485918720.00
20080409,3857.27,3911.70,3687.60,3688.13,38997168,64555765760.00
20080410,3641.66,3754.72,3608.32,3754.72,28804396,47152259072.00
20080411,3794.30,3825.29,3755.01,3783.73,26328590,44418994176.00
20080414,3699.14,3710.79,3525.19,3536.33,33427046,54637416448.00
20080415,3513.07,3583.86,3417.25,3583.30,30656886,48997126144.00
20080416,3573.66,3583.81,3483.19,3494.02,26528120,42087714816.00
20080417,3493.24,3559.10,3340.88,3386.63,29530618,46829953024.00
20080418,3356.56,3390.55,3248.53,3272.50,27888162,42184118272.00
20080421,3516.43,3516.43,3223.89,3267.55,41362307,64657686528.00
20080422,3207.88,3301.55,3122.39,3296.28,32537969,47706443776.00
20080423,3267.36,3467.43,3245.30,3453.73,44272553,67718615040.00
20080424,3739.32,3781.48,3659.73,3774.50,96574896,149394571264.00
20080425,3781.91,3915.84,3737.98,3803.07,84814491,147098320896.00
20080428,3740.95,3791.77,3711.19,3729.15,48831235,85070651392.00
20080429,3704.93,3797.53,3702.02,3776.94,44540440,78895824896.00
20080430,3793.85,3970.57,3793.85,3959.12,69909777,122637221888.00
20080505,4015.21,4061.47,3972.56,4055.78,62534073,111004385280.00
20080506,4021.07,4075.57,3961.34,4010.89,58459280,106198409216.00
20080507,3986.13,4042.41,3821.11,3821.32,54457706,98465316864.00
20080508,3774.04,3926.00,3761.28,3925.04,44055668,77839106048.00
20080509,3960.89,3973.06,3806.52,3878.92,53655929,96377856000.00
20080512,3804.99,3952.79,3766.58,3904.92,45382660,81691484160.00
20080513,3786.53,3923.17,3778.72,3851.69,50338012,79847317504.00
20080514,3843.47,3975.79,3843.47,3975.78,50606901,85230878720.00
20080515,4006.66,4038.85,3948.06,3948.09,50772975,81795874816.00
20080516,3948.03,3982.22,3882.90,3936.12,39721752,66279362560.00
20080519,3926.31,3936.28,3865.50,3914.07,29709581,49755652096.00
20080520,3911.10,3946.44,3698.55,3710.82,39702629,64572030976.00
20080521,3668.18,3801.07,3591.57,3783.05,43596162,69179113472.00
20080522,3732.64,3783.85,3704.16,3711.44,40742717,66281213952.00
20080523,3697.89,3741.06,3629.01,3675.15,33440431,52530761728.00
20080526,3643.01,3643.01,3555.76,3559.22,28180190,45524373504.00
20080527,3549.99,3594.66,3533.47,3576.20,24762693,39856279552.00
20080528,3583.28,3698.00,3561.73,3676.23,31034914,49994772480.00
20080529,3666.20,3677.02,3578.73,3580.87,29422740,46589022208.00
20080530,3585.60,3620.23,3552.66,3611.33,28590847,46886682624.00
20080602,3600.23,3650.48,3580.58,3625.83,28253358,41966895104.00
20080603,3624.57,3641.43,3585.12,3614.11,34735141,48796405760.00
20080604,3601.54,3605.06,3513.64,3546.92,29417653,42963714048.00
20080605,3529.98,3542.24,3487.79,3512.14,23989279,36565913600.00
20080606,3519.12,3532.30,3470.56,3489.50,20944229,30298595328.00
20080610,3344.45,3352.32,3188.80,3206.56,32949961,45818265600.00
20080611,3155.94,3181.82,3097.40,3140.30,29409735,40596533248.00
20080612,3123.64,3148.74,3022.88,3084.63,31454109,42817388544.00
20080613,3087.34,3108.99,2975.66,2979.12,25319837,33193994240.00
20080616,2981.08,3012.99,2900.07,2952.24,26813794,33731835904.00
20080617,2950.40,2977.89,2820.64,2842.68,26463778,32031256576.00
20080618,2820.24,3007.18,2759.11,2991.27,42560095,52826656768.00
20080619,2967.40,2967.40,2768.23,2773.08,36319039,45264912384.00
20080620,2795.47,2946.94,2691.87,2849.67,51675905,65259569152.00
20080623,2798.43,2845.48,2771.36,2789.94,26631493,32382380032.00
20080624,2775.69,2865.90,2770.99,2851.92,31792456,38885761024.00
20080625,2844.92,2973.17,2834.95,2969.54,42425261,51619344384.00
20080626,2964.52,3010.28,2922.79,2980.91,42599312,52508561408.00
20080627,2886.18,2899.84,2787.25,2816.02,40886556,49324843008.00
20080630,2782.84,2834.27,2747.61,2791.82,25295406,31502446592.00
20080701,2799.20,2809.38,2690.18,2698.35,28851585,35242553344.00
20080702,2702.63,2745.94,2670.06,2699.60,27916365,35126247424.00
20080703,2654.48,2807.68,2617.26,2760.61,45660305,58808143872.00
20080704,2751.21,2783.85,2716.02,2741.85,37905010,47363588096.00
20080707,2747.61,2890.99,2747.61,2882.76,52732024,63284781056.00
20080708,2900.57,2939.14,2841.07,2901.84,54248078,67887149056.00
20080709,2927.00,3015.27,2927.00,3015.13,69356968,85846253568.00
20080710,2970.98,3056.91,2950.20,2973.73,61649554,77643546624.00
20080711,2962.86,2988.20,2913.87,2953.50,44287101,55085359104.00
20080714,2927.24,2996.59,2917.02,2975.87,34575043,43920560128.00
20080715,2987.06,2997.67,2849.20,2852.98,47292759,57118257152.00
20080716,2818.76,2824.88,2702.66,2745.60,39403115,45361332224.00
20080717,2790.26,2812.99,2705.81,2718.07,32687335,38054363136.00
20080718,2746.54,2818.06,2690.07,2815.46,40203402,47213297664.00
20080721,2792.83,2915.29,2780.28,2911.05,45119577,54938054656.00
20080722,2905.28,2931.45,2890.25,2904.74,38814976,47781613568.00
20080723,2923.05,2941.97,2879.19,2883.32,38821233,46949543936.00
20080724,2905.04,2979.75,2902.98,2977.36,48538665,60255657984.00
20080725,2939.32,2967.72,2916.68,2939.20,40571081,47706185728.00
20080728,2959.11,2997.60,2946.49,2960.85,39308640,47089422336.00
20080729,2921.25,2921.25,2881.05,2905.63,36036275,42192023552.00
20080730,2940.02,2949.94,2866.03,2884.38,29810800,34223912960.00
20080731,2894.25,2899.07,2804.70,2805.21,27940966,31179208704.00
20080801,2786.12,2868.68,2748.75,2840.79,34031491,39748407296.00
20080804,2816.94,2832.90,2767.53,2773.15,22782324,27440273408.00
20080805,2780.76,2792.74,2695.37,2703.08,30469235,34770821120.00
20080806,2723.52,2749.10,2679.66,2721.69,27404022,31744600064.00
20080807,2717.66,2747.88,2683.41,2720.44,23370439,26661009408.00
20080808,2719.38,2719.38,2581.81,2591.46,30894581,33617694720.00
20080811,2579.80,2580.72,2442.79,2456.81,32120206,32454533120.00
20080812,2431.38,2474.32,2413.60,2444.16,24191944,24459630592.00
20080813,2427.50,2466.09,2369.58,2444.67,27551711,27480614912.00
20080814,2429.98,2461.24,2410.49,2443.51,20157236,21156177920.00
20080815,2440.39,2479.15,2412.95,2447.61,20422261,21296936960.00
20080818,2451.31,2452.63,2312.95,2313.40,23623106,22662871040.00
20080819,2285.51,2356.19,2273.89,2348.47,19477106,18407577600.00
20080820,2332.39,2533.30,2312.18,2532.94,45043415,44564422656.00
20080821,2494.26,2535.86,2438.86,2443.98,37518040,39651328000.00
20080822,2421.25,2437.43,2362.63,2404.93,26298241,26183849984.00
20080825,2408.03,2439.91,2373.76,2400.55,18643190,18965202944.00
20080826,2370.53,2390.66,2306.94,2331.53,23741937,22262896640.00
20080827,2322.54,2367.72,2291.35,2325.29,23862584,23579971584.00
20080828,2325.26,2363.56,2316.68,2335.86,20400291,21711091712.00
20080829,2347.40,2418.05,2339.52,2391.64,28877845,29000900608.00
20080901,2372.64,2372.64,2297.02,2309.17,21152803,21384882176.00
20080902,2292.69,2309.21,2268.00,2285.41,18440498,18645028864.00
20080903,2279.60,2296.03,2219.56,2245.96,23749474,24066625536.00
20080904,2238.65,2270.41,2216.11,2251.15,18984780,18548580352.00
20080905,2193.04,2221.09,2172.94,2183.43,21654480,19709566976.00
20080908,2189.82,2198.76,2119.12,2126.52,22186554,20114130944.00
20080909,2135.22,2150.99,2111.40,2139.15,17624298,15480632320.00
20080910,2124.97,2181.25,2099.23,2143.18,22057844,20307095552.00
20080911,2135.45,2142.00,2067.25,2072.13,22176781,20678010880.00
20080912,2071.06,2102.98,2066.44,2077.85,19197020,17652324352.00
20080916,2050.32,2050.32,1987.30,2000.65,33563261,28769300480.00
20080917,1981.25,2003.91,1923.55,1929.14,32862242,26988615680.00
20080918,1876.96,1936.73,1804.77,1895.99,47820263,36844924928.00
20080919,2065.78,2073.11,2046.22,2073.11,36525404,32104720384.00
20080922,2228.37,2258.42,2130.31,2207.61,101993873,98415575040.00
20080923,2141.60,2180.37,2118.92,2123.48,78365617,69516681216.00
20080924,2072.65,2139.22,2050.97,2138.85,45328180,40183635968.00
20080925,2143.73,2256.27,2139.62,2223.53,74237912,71758274560.00
20080926,2234.46,2257.16,2192.13,2243.66,59429943,59518095360.00
20081006,2206.56,2206.56,2128.27,2128.70,45575264,41827344384.00
20081007,2043.92,2136.12,2024.65,2102.45,43065325,41512001536.00
20081008,2041.99,2073.07,2000.52,2022.88,36874700,34689896448.00
20081009,2059.58,2063.30,1993.01,1995.30,33582311,31760285696.00
20081010,1913.27,1938.21,1881.67,1906.96,39151593,32924106752.00
20081013,1889.75,1985.63,1841.53,1985.49,43538120,37606424576.00
20081014,2054.41,2060.49,1934.46,1934.62,54331946,48975118336.00
20081015,1911.03,1930.63,1892.02,1914.36,31892398,26555891712.00
20081016,1833.48,1866.90,1818.93,1820.90,40529648,32493846528.00
20081017,1837.91,1851.33,1805.67,1833.26,28715420,23017435136.00
20081020,1828.41,1899.35,1802.09,1896.73,33277152,28435447808.00
20081021,1901.24,1928.19,1880.52,1881.41,38908395,33588996096.00
20081022,1854.60,1887.31,1832.45,1833.32,32968572,26562836480.00
20081023,1794.68,1836.41,1779.13,1834.78,35758654,29078802432.00
20081024,1831.46,1840.88,1769.11,1781.60,32980668,27101011968.00
20081027,1746.67,1746.67,1652.79,1654.67,36441847,27867516928.00
20081028,1614.62,1716.31,1607.67,1705.82,46792804,36435873792.00
20081029,1723.23,1731.26,1657.65,1658.22,38869488,31224264704.00
20081030,1669.97,1723.93,1646.34,1697.66,41284292,32165806080.00
20081031,1688.09,1696.65,1655.09,1663.66,28314534,21281902592.00
20081103,1648.56,1684.56,1643.42,1653.54,25381097,19514009600.00
20081104,1646.20,1648.45,1606.73,1627.76,26100165,18984761344.00
20081105,1641.26,1714.66,1641.26,1691.42,42418210,31500414976.00
20081106,1648.13,1661.44,1638.34,1649.78,30784179,21547044864.00
20081107,1618.75,1690.10,1612.74,1677.83,31521590,23620464640.00
20081110,1714.12,1803.12,1714.12,1801.67,63948859,47322292224.00
20081111,1795.30,1824.93,1778.33,1781.36,66072851,49194274816.00
20081112,1758.48,1806.23,1754.29,1801.82,44087960,34453790720.00
20081113,1777.03,1891.94,1765.64,1874.08,83234552,64988758016.00
20081114,1893.31,1943.65,1874.93,1943.65,91168717,73429581824.00
20081117,1934.74,1987.22,1919.97,1987.22,87836626,70919184384.00
20081118,1974.38,1994.82,1831.76,1839.82,97278353,76165750784.00
20081119,1831.60,1959.52,1823.27,1953.16,82117408,64838115328.00
20081120,1916.70,1976.95,1900.27,1932.43,83187038,66919038976.00
20081121,1872.27,1968.89,1835.09,1920.73,83049329,66124275712.00
20081124,1913.99,1923.93,1835.86,1837.64,50561517,39794618368.00
20081125,1870.06,1883.10,1801.56,1834.29,42814590,34629652480.00
20081126,1832.11,1865.65,1815.02,1843.49,45565635,34732302336.00
20081127,1961.89,1969.02,1870.05,1870.47,88008322,71753359360.00
20081128,1851.10,1866.26,1815.45,1829.92,51590660,40648515584.00
20081201,1823.77,1864.30,1799.84,1864.20,48386333,38237159424.00
20081202,1821.54,1891.13,1814.90,1868.63,61350235,48151924736.00
20081203,1884.60,1952.67,1884.60,1952.67,85019144,67393273856.00
20081204,1980.44,2046.47,1978.14,1982.93,119183441,98580217856.00
20081205,1969.74,2014.20,1965.09,2013.18,74366326,59950690304.00
20081208,2040.47,2095.47,2033.98,2095.04,107607131,89176047616.00
20081209,2104.12,2107.60,2038.07,2040.85,92509814,77546692608.00
20081210,2028.51,2096.39,2014.28,2096.39,83271062,70751387648.00
20081211,2087.43,2107.29,2043.62,2046.34,73556236,63777697792.00
20081212,2027.07,2038.19,1936.28,1960.38,67387266,54866550784.00
20081215,1991.55,2006.22,1941.05,1975.03,50451096,40756445184.00
20081216,1956.99,1994.96,1919.87,1994.45,47924878,38552248320.00
20081217,2002.03,2030.39,1995.65,2001.42,58685150,49120178176.00
20081218,2001.05,2045.94,1982.43,2045.10,58429224,48455151616.00
20081219,2037.37,2075.38,2033.11,2052.11,63311227,53410394112.00
20081222,2050.77,2055.37,1993.33,2017.55,52949464,43843461120.00
20081223,2019.23,2019.23,1918.43,1918.95,63590464,50825764864.00
20081224,1893.22,1912.78,1872.65,1887.07,44201831,34210527232.00
20081225,1891.53,1902.71,1848.71,1870.77,39916834,30805997568.00
20081226,1868.34,1881.08,1850.50,1862.10,34560888,28536313856.00
20081229,1852.41,1861.30,1816.06,1854.76,35986873,29329563648.00
20081230,1852.95,1867.41,1824.53,1833.44,37584627,29628506112.00
20081231,1835.10,1844.42,1813.73,1817.72,35631355,27291914240.00
20090105,1848.33,1882.96,1837.84,1882.96,48187020,39217078272.00
20090106,1880.67,1948.49,1873.01,1942.80,70974097,59262169088.00
20090107,1942.67,1959.25,1930.87,1931.18,59702167,50143416320.00
20090108,1894.66,1902.80,1873.65,1887.99,53446490,47210803200.00
20090109,1886.49,1923.42,1886.49,1918.36,47407216,41511211008.00
20090112,1911.74,1947.08,1905.62,1920.69,54234156,46981492736.00
20090113,1892.66,1908.20,1874.97,1876.19,49818137,40201465856.00
20090114,1873.63,1955.24,1873.63,1955.24,59283231,52658995200.00
20090115,1935.39,1977.19,1930.30,1954.87,78943648,67144773632.00
20090116,1965.44,2026.65,1965.44,1990.21,96538633,84717649920.00
20090119,2010.58,2052.19,1993.95,2012.46,81948177,69785526272.00
20090120,2006.53,2025.19,1986.06,2025.19,53259262,45640126464.00
20090121,1993.67,2047.10,1988.24,2021.71,64117428,59914190848.00
20090122,2034.29,2048.48,2012.74,2044.55,58861947,53439127552.00
20090123,2039.52,2054.33,2025.19,2032.68,57504109,49887830016.00
20090202,2052.44,2059.34,2029.72,2057.06,51453906,46126546944.00
20090203,2056.79,2108.94,2049.89,2108.91,87640302,75554095104.00
20090204,2118.56,2166.41,2117.02,2166.41,100888428,87192158208.00
20090205,2164.55,2211.18,2135.67,2150.97,115100122,101712445440.00
20090206,2158.08,2240.02,2158.08,2237.28,106664904,95640059904.00
20090209,2271.59,2307.91,2257.49,2296.67,129523670,119886790656.00
20090210,2288.07,2327.10,2263.53,2326.75,116294548,107891597312.00
20090211,2287.23,2381.19,2275.57,2331.14,147576637,144588095488.00
20090212,2335.40,2344.66,2248.48,2318.34,119826218,116050223104.00
20090213,2321.56,2402.44,2307.09,2399.06,140409910,134471081984.00
20090216,2421.19,2462.39,2397.18,2462.25,152346669,147380371456.00
20090217,2460.57,2470.62,2384.79,2385.29,141014991,137971302400.00
20090218,2331.66,2369.05,2272.50,2275.84,115422062,112455680000.00
20090219,2295.65,2324.68,2259.59,2298.41,90853928,88398856192.00
20090220,2300.81,2344.77,2276.30,2344.32,86632069,85247213568.00
20090223,2333.81,2419.53,2307.92,2410.48,109465403,109379772416.00
20090224,2376.70,2411.91,2294.52,2301.85,127017555,127131164672.00
20090225,2325.04,2337.42,2226.44,2304.25,107877528,108878061568.00
20090226,2295.43,2332.35,2167.15,2190.19,102200385,101795389440.00
20090227,2164.54,2186.82,2117.06,2140.49,87076415,80337453056.00
20090302,2123.37,2177.29,2112.34,2164.67,62746181,60877955072.00
20090303,2109.84,2168.22,2100.64,2142.15,66167314,64109641728.00
20090304,2150.24,2290.94,2150.24,2285.15,110750033,105872089088.00
20090305,2314.08,2340.37,2259.80,2304.92,131987347,128866648064.00
20090306,2260.76,2313.20,2255.82,2286.58,85965450,85495316480.00
20090309,2302.01,2333.98,2198.54,2202.53,86555948,83758907392.00
20090310,2175.31,2241.24,2168.32,2240.78,56660449,55058100224.00
20090311,2288.05,2292.40,2212.88,2220.38,70838676,70589120512.00
20090312,2208.04,2220.30,2156.60,2215.70,55700111,53843902464.00
20090313,2229.25,2250.24,2200.97,2205.42,54083094,54636249088.00
20090316,2197.25,2247.11,2180.05,2241.61,48773854,48128303104.00
20090317,2244.11,2329.30,2239.67,2322.40,92980528,94028685312.00
20090318,2335.42,2370.56,2328.86,2332.65,101870071,103619592192.00
20090319,2337.52,2386.23,2331.26,2382.56,97318766,101348433920.00
20090320,2389.89,2397.21,2343.27,2379.84,109396738,114786508800.00
20090323,2384.67,2448.35,2375.52,2439.40,116313049,127794036736.00
20090324,2477.57,2483.83,2440.53,2451.78,111993525,121593356288.00
20090325,2435.63,2472.94,2401.05,2401.33,95816660,105406226432.00
20090326,2407.76,2479.83,2379.95,2479.79,113249452,118048784384.00
20090327,2501.00,2516.38,2481.69,2498.93,135368546,134140076032.00
20090330,2501.31,2508.14,2471.37,2484.49,94151665,100003471360.00
20090331,2436.78,2507.90,2423.57,2507.79,95461752,106631225344.00
20090401,2519.89,2566.54,2519.89,2548.22,126307625,137117556736.00
20090402,2558.77,2599.25,2558.26,2576.40,135146806,143708979200.00
20090403,2597.92,2612.37,2555.61,2570.50,123655216,131075727360.00
20090407,2570.63,2597.06,2543.65,2576.95,86083257,93919117312.00
20090408,2563.72,2573.09,2479.35,2479.35,99328094,107144421376.00
20090409,2477.42,2517.74,2457.42,2517.67,74593703,82860990464.00
20090410,2540.11,2595.60,2530.62,2595.53,104144408,121859850240.00
20090413,2621.98,2668.28,2619.37,2656.52,139014541,156801974272.00
20090414,2651.20,2682.91,2637.38,2676.87,110491304,126839873536.00
20090415,2662.73,2690.64,2627.81,2686.99,120665292,133586132992.00
20090416,2690.51,2706.63,2643.32,2687.11,123729613,131609722880.00
20090417,2675.67,2693.29,2628.63,2650.69,101528808,116184842240.00
20090420,2643.73,2708.45,2640.99,2707.67,95903694,105081495552.00
20090421,2670.28,2697.72,2634.53,2675.44,108185252,118473949184.00
20090422,2687.86,2713.30,2563.36,2576.28,124046413,131945283584.00
20090423,2555.53,2604.16,2543.91,2593.56,80887942,84795654144.00
20090424,2605.70,2609.87,2570.38,2572.89,73360969,81956593664.00
20090427,2566.92,2576.52,2499.44,2513.29,72039390,75040612352.00
20090428,2490.53,2531.54,2485.80,2518.53,59264983,66247491584.00
20090429,2518.85,2615.81,2514.14,2605.37,81885006,91496800256.00
20090430,2616.49,2640.02,2604.45,2622.93,85809348,96903684096.00
20090504,2635.13,2715.19,2632.30,2714.30,102916565,113351098368.00
20090505,2733.11,2751.25,2713.23,2727.01,102313722,112641884160.00
20090506,2721.82,2771.21,2713.54,2764.98,105806650,118232080384.00
20090507,2783.58,2797.47,2731.80,2767.08,122101161,136965824512.00
20090508,2751.50,2800.22,2733.33,2789.22,106724988,120873172992.00
20090511,2808.14,2839.61,2725.27,2725.32,125364452,140455755776.00
20090512,2702.74,2788.61,2699.95,2788.56,88695942,93421461504.00
20090513,2792.42,2822.71,2775.57,2814.00,107112856,123637956608.00
20090514,2781.05,2804.48,2757.54,2792.60,82639329,96156098560.00
20090515,2800.57,2815.46,2773.32,2796.12,64931431,74973036544.00
20090518,2782.58,2813.76,2740.92,2810.57,74835786,88479088640.00
20090519,2836.34,2849.63,2821.95,2840.08,97703617,116543193088.00
20090520,2843.54,2849.64,2812.60,2812.86,87939215,105146163200.00
20090521,2795.83,2808.29,2735.77,2750.01,85535394,102875824128.00
20090522,2733.02,2762.74,2719.12,2740.68,61499012,74407198720.00
20090525,2684.21,2761.39,2675.28,2752.72,74091671,91048812544.00
20090526,2757.31,2762.81,2718.55,2719.76,72316012,88894898176.00
20090527,2734.42,2768.57,2715.82,2759.71,67976645,78602248192.00
20090601,2798.93,2864.47,2798.93,2858.34,108564883,132967776256.00
20090602,2878.53,2892.78,2855.06,2865.10,108338397,130131779584.00
20090603,2865.73,2939.39,2864.71,2939.39,112073310,131606585344.00
20090604,2924.27,2961.04,2899.67,2953.75,130127710,153770737664.00
20090605,2966.06,2975.18,2937.18,2939.31,108476324,131347988480.00
20090608,2937.64,2978.23,2912.49,2948.48,96116366,114538938368.00
20090609,2948.95,2960.90,2892.72,2960.56,91989886,108747415552.00
20090610,2972.42,2995.70,2966.58,2989.59,101790039,116455489536.00
20090611,2982.97,3000.86,2951.27,2961.63,87115997,101890293760.00
20090612,2955.57,2976.86,2883.32,2906.29,80067067,92135563264.00
20090615,2911.42,2967.10,2898.07,2966.19,74352090,92689637376.00
20090616,2936.51,2979.41,2929.04,2961.22,70179242,89928384512.00
20090617,2957.58,3017.41,2930.49,3010.59,77293118,99945529344.00
20090618,3014.44,3061.75,3014.44,3057.43,96281316,122777116672.00
20090619,3061.90,3086.72,3047.27,3080.00,102518069,119434477568.00
20090622,3106.39,3116.16,3072.53,3082.56,103952583,122685104128.00
20090623,3036.40,3128.53,3028.45,3083.90,111506734,127094784000.00
20090624,3079.50,3121.21,3068.24,3120.73,109424313,132431167488.00
20090625,3125.66,3141.17,3103.87,3117.92,82806887,107706589184.00
20090626,3126.23,3137.08,3109.32,3128.42,70500908,88663498752.00
20090629,3132.11,3182.42,3122.16,3179.97,84997075,107539210240.00
20090630,3191.64,3195.72,3159.63,3166.47,86782347,118926139392.00
20090701,3153.54,3238.79,3150.65,3237.90,96950565,129830699008.00
20090702,3248.20,3285.09,3247.57,3282.36,112989294,152594563072.00
20090703,3254.93,3327.67,3249.11,3327.14,105732592,142531346432.00
20090706,3333.10,3378.05,3333.10,3374.75,135264049,175857352704.00
20090707,3368.33,3393.22,3327.35,3340.49,129600799,160450592768.00
20090708,3306.43,3368.07,3261.32,3352.27,113867592,147303055360.00
20090709,3348.22,3396.48,3334.68,3396.30,113081523,148249542656.00
20090710,3398.91,3428.03,3375.97,3398.31,106174912,140745850880.00
20090713,3382.57,3403.74,3358.52,3361.01,99619651,132301021184.00
20090714,3375.87,3454.75,3375.87,3454.75,107520425,143258157056.00
20090715,3467.13,3497.51,3467.13,3493.30,133483002,176773120000.00
20090716,3516.78,3543.02,3489.56,3501.24,129313329,178974310400.00
20090717,3499.51,3527.47,3482.87,3519.81,106549704,146140266496.00
20090720,3532.52,3594.87,3515.53,3591.12,136468539,189689544704.00
20090721,3603.40,3610.33,3533.16,3539.83,130600961,184934842368.00
20090722,3532.63,3607.37,3532.38,3606.92,115238546,168877703168.00
20090723,3613.60,3653.84,3596.36,3651.97,116381609,160980369408.00
20090724,3672.21,3687.49,3591.88,3667.56,127979352,182205120512.00
20090727,3680.15,3744.24,3669.51,3743.63,138808040,200824094720.00
20090728,3745.55,3756.78,3705.04,3755.82,146267885,210479415296.00
20090729,3741.78,3765.59,3453.64,3558.51,167406126,226560262144.00
20090730,3587.05,3656.92,3511.29,3634.82,134968879,185493782528.00
20090731,3670.19,3735.80,3635.55,3734.62,132239834,184431886336.00
20090803,3754.22,3789.94,3716.57,3787.03,136415899,198440894464.00
20090804,3803.06,3803.06,3712.43,3786.61,141035739,205134118912.00
20090805,3781.40,3789.13,3691.98,3740.94,133444453,194012135424.00
20090806,3707.91,3739.58,3602.57,3663.12,118101525,178406408192.00
20090807,3655.46,3686.54,3539.70,3555.09,100575751,148656078848.00
20090810,3589.72,3613.46,3485.36,3544.54,84870681,126564925440.00
20090811,3558.65,3569.15,3509.72,3556.38,64497197,95318917120.00
20090812,3546.50,3546.50,3390.36,3397.40,92535386,131867959296.00
20090813,3398.89,3448.86,3338.85,3440.82,87081800,123584069632.00
20090814,3437.95,3454.95,3334.73,3344.46,88248627,126573248512.00
20090817,3283.44,3319.80,3137.48,3140.27,91723902,121242722304.00
20090818,3110.71,3186.81,3083.20,3171.99,77343035,100691271680.00
20090819,3178.28,3183.01,2982.22,3014.57,81604020,104778743808.00
20090820,3021.25,3146.57,3021.25,3144.39,79519216,107656323072.00
20090821,3135.37,3221.17,3113.70,3203.62,86616805,113910784000.00
20090824,3222.40,3241.52,3178.86,3229.60,80414068,110907924480.00
20090825,3210.85,3210.85,3019.12,3109.83,97530139,128446119936.00
20090826,3082.68,3203.79,3065.46,3172.39,82036404,109792468992.00
20090827,3149.57,3212.27,3116.89,3156.30,80125201,103604609024.00
20090828,3152.04,3168.19,3030.73,3046.78,84017946,108787277824.00
20090831,3003.54,3003.54,2825.77,2830.27,84517311,105568313344.00
20090901,2804.58,2901.28,2795.49,2843.70,70535306,87743217664.00
20090902,2824.64,2904.79,2813.62,2890.93,60843386,76293193728.00
20090903,2898.45,3059.99,2892.65,3051.96,93157447,118821388288.00
20090904,3055.35,3099.39,3038.99,3077.14,86984715,116181663744.00
20090907,3097.79,3153.23,3078.13,3104.21,82790740,113813192704.00
20090908,3084.20,3170.97,3047.30,3170.97,83965634,117969330176.00
20090909,3188.31,3207.39,3143.74,3194.91,91191155,131813703680.00
20090910,3179.19,3204.12,3150.17,3162.91,66566007,91467423744.00
20090911,3152.81,3253.45,3152.69,3238.13,80689660,108989358080.00
20090914,3248.35,3298.91,3240.53,3293.39,87393883,117064810496.00
20090915,3298.81,3325.74,3264.95,3302.64,87092177,116411498496.00
20090916,3290.39,3296.94,3212.45,3258.24,88244481,123641479168.00
20090917,3274.58,3329.12,3274.58,3320.10,91333404,125326000128.00
20090918,3325.06,3330.43,3170.96,3199.69,100488404,131631980544.00
20090921,3163.51,3210.64,3090.61,3208.60,72801974,99685179392.00
20090922,3196.01,3237.22,3131.02,3131.03,73425101,101633736704.00
20090923,3130.14,3159.17,3041.42,3060.07,66013716,89049563136.00
20090924,3041.82,3122.05,2989.24,3080.93,65152102,86891307008.00
20090925,3057.11,3090.07,3028.41,3058.53,45820492,60733022208.00
20090928,3066.37,3088.08,2959.74,2972.64,41918352,54593200128.00
20090929,2975.53,2998.55,2923.93,2972.29,45932352,56674418688.00
20090930,2992.98,3033.74,2988.29,3004.80,42184524,54803607552.00
20091009,3078.75,3164.03,3071.27,3163.71,56871040,76061663232.00
20091012,3181.58,3193.59,3151.26,3151.63,58961960,81562329088.00
20091013,3144.02,3199.92,3140.50,3198.52,50713704,68577124352.00
20091014,3209.06,3276.55,3204.31,3227.40,80978120,111183224832.00
